status,website,license_validity,official_rep,name,telephone,address,email
Cancelled,NA,8/29/2008 to 8/29/2012,SHERLIDA R. VILLANUEVA,RILEY INTERNATIONAL EMPLOYMENT SERVICES AND TRAINING CENTER INC (FORMERLY A,5365640 / 5254917,"1131 A MABINI ST U202 PIERRE N PAUL BLGERMITA, MANILA",rileyinternational_employment@yahoo.com
Delisted,,7/9/1993 to 7/9/1995,MS MILA P TOLENTINO,RIM INTERNATIONAL MANPOWER RESOURCES CORPORATION,8341325 / 8314044,101D VM TOWER 727 ROXAS BLVD PARANAQUE MM,
Valid License,www.risemanpower.com,3/19/2016 to 3/18/2020,ROSE MARIE P LAINEZ,RISE MANPOWER SERVICES INC,5365496 / 09178069872,"G/F, CSL BLDG., 1919 F. AGONCILLO ST.MALATE, MANILA",rise@risemanpower.com
Delisted,NA,3/29/2005 to 3/29/2006,WILFREDO P. REYES,RISING SUN INT`L HUMAN RESOURCES INC.,8325870-71,"DNS BLDG 5061 FILMERA COR ARELLANO AVEPALANAN, MAKATI",RISING_SUN @ PLDT.DSL.NET
Valid License,www.ritemerit.com,12/29/2015 to 12/28/2019,LIGAYA P BONAVENTE,RITE MERIT INTERNATIONAL MANPOWER CORPORATION,8229329/ 8018740/ 0917-3653459,"4/F EMPIRE CTRE, 245-247 EDSA EXT, TAFT ROTONDAPASAY CITY",ritemerit@gmail.com
Cancelled, None,11/30/2006 to 11/29/2010,MS RITA G GAGUI,RITZ MANPOWER SERVICES,5240938/ 5232705,"S10,11(G/F) & 20 (2/F) MIDLAND PLAZA ADRIATICO STERMITA, MANILA", None
Delisted, None,8/2/2002 to 8/1/2004,ROLANDO ANTIPORDA,"RIZAL INTERNATIONAL SHIPPING SERVICES, INC.",8999219/ 8993907,3F&4F (LW) RIZAL TOWERS 4474 SINGIAN STMAKATI, None
Inactive,, to 7/1/1984,MR ROBERTO J DAVID,RJ DAVID CONSTRUCTION ,,12-B MAPAGMAHAL ST PI#AHAN QUEZON CITY,
Valid License,www.rjcglobalph.com,12/20/2016 to 12/20/2020,RHEA M CHUA,RJC GLOBAL MANPOWER PROVIDER INC,(075)540-6413 / 09393856665,"UNITS 3A, 3E, 3F & 3I, JAYO COMMERCIAL BLDG, RIZALPANGASINAN",admin@rjcglobalph.com
Cancelled,, to 11/5/1977,MS MARIA J EDURESE,RJG DEVELOPMENT CORPORATION ,,RM.402 PLYWOOD INDUSTRIES BLDG TM KALAW ST MANILA,
Valid License,www.rmadvent.com,1/11/2018 to 1/10/2022,DRA JOCELYN C LAPAT,RM ADVENT GLOBAL SERVICES INC,712-1566/0929-8891600/0926-7200290(mobile),"G02, G/F, TAFT OFFICE CENTER BLDG, 1986 TAFT AVE CPASAY CITY",rm.advent@yahoo.com.ph
Forever Banned,, to 11/16/1985,MR CESAR C TONIDO,RM INTERNATIONAL SHIPPING COMPANY LTD ,,NO.5 QUEEN ROAD MANDALUYONG CITY,
Forever Banned,, to 3/23/1986,MS ROSALINDA M LACHICA,RM LACHICA ENTERPRISES (INTERNATIONAL) , 585474 /  580045,LACHICA BLDG 2421 GEN OSMALIK BALAGTAS PANDACAN MM,
Delisted,,12/19/1993 to 12/18/1995,LT COL ROMEO M MONTEYRO,RM MONTEYRO & ASSOCIATES INC ,5210897,"G/F VERMONT TOWERS J.NAKPIL STMALATE, MANILA",
Forever Banned,, to 7/12/1986,MR ROMEO MERCADO,RMCA BUSINESS COMMERCIAL ,,SABAS ALMEDA BLDG A.FLORES COR A.MABINI STS ERMITA,
Delisted,,12/19/1991 to 12/19/1993,MR ROLANDO P MALIG,RMF INTERNATIONAL PLACEMENT INC ,,2781 NEW PANADEROS ST STA.ANA MANILA,
Cancelled, None,5/17/2007 to 5/16/2011,RENATO T LAPUZ,RML INTERNATIONAL SERVICES,5284973/4981114/5253671,"GF,MF,R209,301&305 A. SANTOS BLG 1392 GEN LUNA STPACO, MANILA",ALNEGS@YAHOO.COM
Delisted,,1/28/1994 to 7/26/1996,MS ROSITA M RAFAEL,RMR RECRUITMENT AGENCY COMPANY , 501167 /  587368,3/F DON JOSE BLDG 531 A.FLORES COR GREY ST ERMITA,
Valid License, None,2/18/2019 to 2/17/2023,ROBERTO MERCADO ZARAGOZA,RMZ INTERNATIONAL MANPOWER SERVICES CO,2908305 / 09950129359,"RM 307, 3/F, DISCOVERY PLAZA COMMERCIAL CENTER, 16MALATE, MANILA",rmzmanpower.ph@gmail.com
Denied Renewal,NA,8/18/2014 to 8/17/2018,LEMUEL F. IGNACIO,RN JOB QUEST,242-1427,"UNIT 103, GF, RICHMOND BLG, 6 NEW YORK ST, BRGY IMCUBAO, QUEZON CITY",RNJOB_06@YAHOO.COM
Forever Banned,, to 9/11/1987,MS MAGDALENA IRONS,ROAN PHILIPPINES INC ,,2236 LEON GUINTO ST MALATE MANILA,
Delisted,,3/29/1988 to 3/29/1990,MR ROBERTO G ABIERA,ROBLETT INDUSTRIAL CONSTRUCTION CORPORATION, 882601 /  867642,3/F PIFCO BLDG 2300 PASONG TAMO STMAKATI,
Cancelled,www.rgrcstaffing.com,10/12/2014 to 10/11/2018,NEDGARDO B. BERGADO,ROCHART GLOBAL RESOURCE CENTER,7016654/7016259,"M-1557 LUZ J. HENSON BLDG, 1555 A. MABINI STERMITA, MANILA",manuel.calixto@rochartgroup.com
Valid License,www.rocksolid@manpower.com,7/26/2015 to 7/25/2019,MS LOLITA L CHUA,"ROCK SOLID MANPOWER NETWORK & CONSULTANCY, INC.",2411102 / 2418545 / 2418551 / 09175188428,"RMS 206,207,208,210 &212,2F FEDERATION CENTER BLGBINONDO, MANILA",rocksol@pldtdsl.net/rocksolidmanpower@hotmail.com
Delisted,,10/24/1995 to 10/23/1997,MR RICARDO GUZMAN,ROLLING HILLS RESOURCES & DEVELOPMENT CORPORATION, 882947,238 UNIT-A VITO CRUZ EXTENSIONMAKATI,
Delisted,,6/21/2004 to 6/20/2008,CLARITA V. MAGABO,ROMA INTL. PLACEMENT CORP. ,4318380 / 9114367,UNIT 2 EMERALD SQUARE COMPLEX JP RIZAL PROJ. 4 QC,
Inactive,, to ,MR FRANCISCO GONZALES,ROMAGO ELECTRICAL COMPANY INC ,,208 PILAR ST MANDALUYONG METRO MANILA,
Forever Banned,, to 12/28/1984,MR RODOLFO G MANIQUEZ,ROMAN INTERNATIONAL SERVICES , 583481 /  583519,SUITE 12-G E.ANTONINO BLDG TM KALAW ST ERMITA,
Valid License,www.romaroverseas.com,4/12/2016 to 4/11/2020,EDITHA O�ATE,ROMAR OVERSEAS PLACEMENT & TRADING CORPORATION,709-7144 telefax/ 0947-8970992 (mobile),"2/F, PERLA COMPANIA DE SEGUROS, INC. BLDG, 26 STANCUBAO, QUEZON CITY",info@romaroverseas.com
Delisted,,4/18/1998 to 4/16/2000,MR ROLANDO TORRES,"RONA MANPOWER SERVICES, INC. ",5649469 / 5638490,2042/2044 PRES. QUIRINO AVE PANDACAN MANILA,
Cancelled,NA,10/29/2008 to 10/28/2012,ELSIE L. MEEPEGAMA,ROSCHAZZ U.K. PLACEMENT CONSULTANCY,(074) 444-8389,"B-3 COOYEESAN HOTEL PLAZA 1,NAGUILIAN RDBAGUIO CITY, BENGUET",NA
Suspended (Document Processing), None,6/10/2014 to 6/9/2018,,ROTANA INTERNATIONAL MANPOWER INC (FORMERLY EASTERN MAARS RESOURCES INC),257-1309/0929-4444449/0929-4444419,"RMS 400,404,408A,410 & 419, 4F, GEDISCO CENTREERMITA, MANILA",rotana_mainoffice@yahoo.com
Delisted, None,8/29/2000 to 8/4/2002,HELEN E GAPIDO,ROUND STAR PLACEMENT PROMOTION INTERNATIONAL,7248219 / 4118448,"777-D AURORA BLVD.CUBAO, QUEZON CITY", None
Cancelled,, to 11/5/1983,MS ANUNCIACION P RAMOS,ROVENOR SHIPPING AGENCY ,7417893,1776 DIAN ST MAKATI METRO MANILA,
Delisted, None,5/9/2004 to 5/8/2008,RUEL A. BENISANO,ROVER MARITIME SERVICES CORP ,7365166,"RM 701-A MANUFACTURERS BLDG PLAZASTA. CRUZ, MANILA",rsms02@hotmail.com 
Delisted,,10/27/1991 to 10/27/1993,EMMANUEL B ROXAS,ROXAS ELECTRIC & CONSTRUCTION INC , 887210 /  887625,6 ORION ST MAKATI CITY,
Valid License, None,8/6/2018 to 8/5/2022,MS MILAGROS G FAUSTO,"ROYAL CROWN INTERNATIONALE AGENCY,INC.",8819551/ 8819987,"2/F, 2650 EDSA COR. AGUTAYA STREET, BRGY. PINAGKAIMAKATI",royal.crown.agency@hotmail.com
Cancelled, None,9/29/2006 to 10/28/2010,ARLENE VENERABLE,ROYAL DREAM INTERNATIONAL SERVICES,4501207/ 5249033/ 5228827,"1331 & 1331-A M.H.DEL PILAR ST. ERMITA, MANILA", None
Valid License,www.rdmsi.ph,3/21/2018 to 3/21/2020,ARTURO V PALAGANAS JR,ROYAL DYNASTY MARITIME SERVICES INC,(02) 8355470,"ROOM 304 FSE BLG 3671-73 BAUSTISTA ST COR DAYAP STPALANAN, MAKATI",hr_admin@rdmsi.ph
Valid License, None,1/23/2016 to 1/22/2020,ANUNCIASION T. MAGAT,ROYAL GEM RESOURCES & MANPOWER DEVELOPMENT CORP (FORMERLY ROYAL GEM RESOURC,363-6144/365-3246/367-4698,"3F DONNAN BLG, 36 2ND ST, 4TH AVENUEGRACE PARK EAST, CALOOCAN CITY",royalgem_nancy@yahoo.com
Delisted,,11/10/1996 to 11/9/1998,MS AMELITA C P GIBSON,ROYAL GLOBE PROFESSIONAL PLACEMENT SVCS INC. (ANS PLCT SVCS INC),,"RM 311 MERCHANT BLDG 509 P FAURAERMITA, MANILA",
Delisted,,3/21/1984 to 10/5/1992,,ROYAL GULF SERVICES UNLIMITED INC ,8156097 / 8175330,G/F 215 GEMINI BLDG SEN.PUYAT AVENUEMAKATI,
Delisted,,1/18/1998 to 1/17/2000,MS MERLINDA B BODULLO,ROYAL INTERNATIONAL PLACEMENT INC ,5281421 / 5281426,RM.207  MERCHANT CTR BLDG P.FAURA ERMITA MLA,
Cancelled,NA,4/6/2006 to 4/6/2010,AURORA C. PAREDES,ROYAL LUCKY INTERNATIONAL INCORPORATED,8932158,"R307,309,408 & 414 EVEKAL B DG 855 A ARNAIZ AVENUEMAKATI",NA
Cancelled,, to ,MS MA TERESA SANTOS,ROYAL MANPOWER SERVICES INC ,,23 BUENDIA AVE MAKATI CITY,
Delisted, None,4/19/2002 to 4/19/2004,NAYLA O PARDO,ROYAL QUANTUM INTERNATIONAL MANPOWER SERVICES INC.,890-6071/890-6146,NO. 105 NEPTUNE STREET BEL-AIR IIMAKATI, None
Cancelled,, to ,MS ZENAIDA TOLENTINO,ROZEN CONSTRUCTION & ENGINEERING SERVICES, 502375,735 ROMUALDEZ ST ERMITA MANILA,
Cancelled,, to ,MR ROMEO PROTACIO,RP PROMOTIONS & COMPANY LTD , 881864 /  879511,20 LAPU-LAPU ST MAGALLANES MAKATI METRO MANILA,
Forever Banned,,7/30/1986 to 7/30/1988,MR RICARDO BLANCO,RPB INTERNATIONAL MANAGEMENT & SERVICE CONSTRUCTION,,1209 VITO CRUZ ST MALATE MANILA,
Forever Banned,, to 3/15/1983,CAPT ROLANDO P CHUA,RPC MARINE INTERNATIONAL , 572820 /  508980,RM.303 ARC BLDG 29 MAGALLANES DRIVE INTRAMUROS MLA,
Valid License,www.rpf-bmci.com,4/3/2016 to 4/2/2020,MR REYNALDO P FRANCO,RPF BUSINESS MANAGEMENT & CONSULTANCY INC,0916-2933260/ 0905-2595290/ 09776860744,"STALL 8, 9 & 10, 2/F, 1913 LEON GUINTO COR REMEDIOMALATE, MANILA",rpfbmci@gmail.com
Valid License,www.rprinternational.com.ph,5/3/2016 to 5/2/2020,ROBELENE M MANGONON,RPR INTERNATIONAL RECRUITMENT AGENCY INC,7086218/ 554-0425,5TH FLR INOCENCIO BLDG NO 98 SEN GIL PUYAT AVENUEPASAY CITY,info@rprinternational.com.ph
Delisted,WWW.RRG-INTERNATIONAL.COM,5/26/2004 to 5/25/2008,MS TERESITA C LOPEZ,"RRG INTERNATIONAL SERVICES, INC. (FOR: M-COR INTERNATIONAL)",9137760/9137494,"43-A MAIN AVE COR 9TH AVE, MURPHYCUBAO, QUEZON CITY",INFO@RRG-INTERNATIONAL
Valid License,www.rrjm.com,1/26/2016 to 1/25/2020,ROSALINA B JOSEPH-MACAS,"RRJM INTERNATIONAL MANPOWER SERVICES,  INC.",5339946/5329204,"19TH FLOOR, SUMMIT 1 TOWER, 530 SHAW BOULEVARDMANDALUYONG",info@rrjm.com
Delisted,,7/23/1990 to 7/14/1992,MR RODOLFO S IBUNA,RSI EMPLOYMENT SERVICES , 771338,RMS.408 JOVAN CONDO SHAW BLVD MANDALUYONG CITY,
Delisted,,9/4/1995 to 9/4/1997,CAPT BILL C GREGORIO,RSM RICHFIELD SHIPMANAGEMENT (MANILA) INC.,8310491 / 9317124,3551 DURANGO ST PALANAN MAKATI CITY,
Delisted,NA,6/19/2010 to 12/18/2010,HONORIO S. REYES,R-TECH OVERSEAS MANPOWER AGENCY INC,7274368,"LA PAZ ST (EXTENSION) APLAYA BAUAN BATANGASBAUAN, BATANGAS",NA
Delisted, None,9/17/2001 to 9/17/2003,RAQUEL A ITO,RTMI MUSIC & MANAGEMENT INTERNATIONAL AGENCY,8347764,"U633,2014,2015&2045 PARK AVE MANSION 2662 PARK AVEPASAY CITY", None
Forever Banned,, to 7/26/1986,MS RAQUEL T RULE,RTR CONSTRUCTION & COMPANY INC ,,RM.315 TOFEMI BLDG 955 QUEZON AVE QC,
Cancelled, None,12/16/2002 to 12/15/2006,MARIBETH L. ESPINOSA,RTS INTERNATIONAL MANPOWER SERVICES INCORPORATED,5281609/ 5281430-39,"UF, 195 REV. G. AGLIPAY ST., MAND. CITY", None
Delisted,,4/4/1999 to 4/3/2001,MS MYRA N MARANAN,RTY SKILL DEVELOPMENT CORPORATION ,8346921,R309 CK SY DIAMOND BLG 156 LIBERTAD PASAY CITY,
Cancelled, None,5/25/2003 to 5/24/2007,JENNIFER LACAR,RUBIES INTERNATIONAL SERVICES INC,5256975 / 5256984/ 5232101/ 5232105,"RM 204, 304 & 316 GEDISCO CTR 1564 MABINI ERMITA",rubies30@hotmail.com 
Cancelled,Facebook Account: rufean.international@yahoo.com,10/3/2014 to 10/3/2018,,RUFEAN INTERNATIONAL HUMAN RESOURCES CO,254-8268,"R1079A(GF),R272&273(2F)&R350(3F),RAMAGI,1081 P GILPACO, MANILA",rufean.international@yahoo.com
Valid License,www.rururecruitment.com,12/5/2017 to 12/4/2021,MARIA SALVACION D. SALUDO,RURU GLOBAL RECRUITMENT SERVICES INC,4099975/ 5318505 / 2256273/ 3549612/ 09399148841,"UNIT 902, 9/F, SUMMIT ONE TOWER, 530 SHAW BLVD.MANDALUYONG",marissa_saludo@rururecruitment.com
Forever Banned,,3/23/1994 to 3/22/1996,MR ROBERTO V CELIS,RVC PLACEMENT ,8319601 / 8319917,UNIT 106 JOLLILAND CONDO 670 EDSA PASAY CITY,
Cancelled,, to 1/10/1986,MS ROSALINA T VILLAGO,RVET OVERSEAS PLACEMENT SERVICES ,8186811,42-A SCT ALCARAZ ST LALOMA QUEZON CITY,
Cancelled,, to 10/4/1989,DR RONALDO G ROA,RVO INTERNATIONAL PLACEMENT CONSULTANTS INC,6735659,RM.310-312 ROYAL MOTORS BLDG 611 SHAW BLVD PASIG,
Valid License,www.sndmanpowerservices.com,2/8/2015 to 2/7/2019,BELINDA C SENON BAGA,S & D MANPOWER SERVICES INC,5274256/ 2546987/ 536-4529,"RM 601 & 607, 6F, L&S BLDG, 1414 ROXAS BLVDERMITA, MANILA",bhel@sndmanpowerservices.com
Valid License, None,3/19/2017 to 4/18/2021,GEMMA P LO,S & I INTERNATIONAL MANAGEMENT INC,521-1656,"9B, 9/F, PACIFIC PLACE BLG, 539 ARQUIZA STERMITA, MANILA",sni_international2016@yahoo.com
Forever Banned,,6/20/1986 to 7/5/1990,MS SHIRLEY S AQUINO,S AQUINO INTERNATIONAL SERVICES ,8176735 / 8176728,RM.406 LEGASPI TOWERS 200 PASEO DE ROXASMAKATI,
Delisted, None,1/31/2002 to 1/31/2004,ROSSINI P CALUNSAG,S.T. MANPOWER DEVELOPMENT PHILS. CORP. (For: LAND OF DREAMS HUMAN RESOURCES,3751547/49,RM 316 PASDA MANSION #77 PANAY COR TIMOG AVEQUEZON CITY, None
Valid License,NA,12/20/2015 to 12/19/2019,CRISTOBAL J ALKUINO JR,"S.T. OCEAN PHILIPPINES, INC.",5276140/5276139,"STE B 7/F GE ANTONINO BLDG, TM KALAW ST, ERMITAMANILA",NA
Delisted,, to 1/20/1988,MR ISABELO P BERGADO SR,SA PLACEMENT AGENCY ,8273953,5327 COL R.DE LEON ST STO.NINO PARANAQUE M.M.,
Forever Banned,, to 9/8/1985,CAPT SAMSON A SABANAL,SABANAL INTERNATIONAL SHIPPING AGENCY ,,SUITE 19 MIDLAND PLAZA ADRIATICO ERMITA MM,
Delisted,NA,7/5/2010 to 7/4/2014,ALONA OCOL VILLASANO,SABANG MANPOWER SERVICES,4980883/4892306,"3F, 1721 BLDG, 1721 F. AGONCILLO ST.MALATE, MANILA",SABANGMANPOWER@YAHOO.COM
Forever Banned,, to 10/30/1985,MR SERAPIO A SABLADA,SABLADA LOGGING ENTERPRISES & MANPOWER SERVICES INC, 589118,RM.401-403 JALANDONI BLDG 1444 A.MABINI ERMITA,
Delisted,,9/7/1988 to 9/7/1990,ATTY EDMUNDO CORTEZ,SACCOVA INTERNATIONAL INC ,5218095 / 5218096,"STE 600-601 VICTORIA BLDG U.N. AVEMALATE, MANILA",
Valid License,www.sacredheartinternational.com,11/26/2018 to 11/25/2022,MERLITA C ACDAL,"SACRED HEART INTERNATIONAL SERVICES, INC",5255237/ 09295048519,"UNITS A, B & C, 3F DAVIS BLDG 1368  A. MABINI STERMITA, MANILA",ceo@sacredinternational.com
Valid License,www.safintl.com,1/25/2019 to 1/24/2023,MS ELVIRA E SAN MATEO,SAF INTERNATIONAL SERVICES INC,5213195/5363633/5363631/5366004/ 09985105248,"SUITE 504 & 505, L & S BLDG 1414 ROXAS BLVDERMITA, MANILA",safpresident@gmail.com/ safintl@gmail.com
Valid License, None,3/7/2016 to 3/6/2020,ALEGRIA D. SALVADOR,SAFE FUTURE MANPOWER AGENCY INC (FORMERLY ROSAS ENTERTAINMENT & PLACEMENT A,310-9004,"RMS 203 & 204 MERCHANTS CTR BLG, 509 P. FAURA STERMITA, MANILA",safefuturemain2009@hotmail.com
Delisted,,7/31/1990 to 7/16/1994,MR DANILO D MANALASTAS,SAFE INTERNATIONAL SERVICES (FORMERLY MGSS SERVICES COMPANY),8334710,7509 BAGTIKAN ST PASONG TAMO ST MAKATI CITY,
Cancelled, None,6/23/2003 to 6/22/2007,VICTORIA MENDOZA,SAFEWAY INTERNATIONAL MANAGEMENT SVCS,3021621/ 4003906/ 4004086,"S-10,16&25 2F MIDLAND PLAZA, ADRIATICO STERMITA, MANILA", None
Delisted, None,6/15/2003 to 6/14/2005,CAPT REYNALDO CASAREO,"SAFEWAY MARITIME BULKERS , INC.",7156682/ 7165536/ 7165538,3/F SEABORNE BLDG R.MAGSAYSAY BLVD STA MESA MANILA, None
Valid License,,11/21/2017 to 11/20/2020,MS GRACE M CRUZ,SAGANA SHIPPING INC ,5211566 / 5211567,RCM BLDG 1418 SAN MARCELINO ERMITA MANILA,
Cancelled,, to ,MR BENITO T ROMARES,SAHARA INTERNATIONAL SALES & GENERAL SERVICES,,6TH FLR DON SANTIAGO BLDG TAFT AVENUE MANILA,
Delisted,,9/7/1993 to 9/6/1995,MS NILDA M SEVERINO,"SAINT JOSEPH INTERNATIONAL RESOURCES, INC.",5314961 / 5316398,49 LIBERTAD ST MANDALUYONG CITY,
Valid License,N/A,3/30/2015 to 3/30/2019,BUENAVENTURA C MAGSALIN,SAINT ROSALIA INTERNATIONAL RECRUITMENT AGENCY INC,7292797 / 09216376975 / 09952741226,"UNIT 4A & 4B 4F PREMIERE CENTRE 1425 NEWTON STREETSAN ISIDRO, MAKATI",saintrosaliainternational@gmail.com
Delisted, None,9/28/2002 to 9/27/2006,FLORENTINA B. BATAC,"SAKURA HUMAN RESOURCE INTERNATIONALE, INC.",7297102/ 7281408,#1736-D DIAN ST. PALANAN MAKATI, None
Delisted,NA,1/7/2008 to 1/7/2009,GERRY C. NGO,SAKURA INTERNATIONAL CAREER RESOURCE INC,7431029/4107122,U203&406 ELYSIUM BDG 168D TUAZON AVE STAMESA HT QCQUEZON CITY,SAKURAMGNT@YAHOO.COM.PH
Delisted,,3/31/1993 to 3/31/1995,MS MARIVIC T DOMINGUEZ,SALEM INTERNATIONAL PLACEMENT AND TRADING SERVICES,5212503,*491 A GESLANI BLDG P.GIL COR A.MABINI ERMITA MLA,
Valid License, None,4/4/2016 to 4/4/2020,PRECIOUS K VALENCIA,SAMA INTERNATIONAL RECRUITMENT AGENCY COMPANY,3103228,"2F SOLEMIL BLDG 1248 J BOCOBO STREETERMITA, MANILA",info@samainternational@gmail.com
Valid License,samarecmanila,9/18/2016 to 9/17/2020,MAXIMO G MARICANI JR,SAMAREC SERVICE MASTER PLACEMENT AGENCY CO,7088515 / 5167110 / 09279654332 / 09187089621,"UNIT 101 (1/F) & U210-212 2F GEM SQUARE BLDG 1932MALATE, MANILA",samarecmanila@yahoo.com
Cancelled, None,1/4/2008 to 1/3/2012,IMELDA V FERNANDEZ,SAMBA MASTER RECRUITMENT SERVICE,3026352/3027177/3027178,"R201&204,2F,GEM SQUARE BLG,A MABINI COR SAN ANDRESMALATE, MANILA",SAMBASERVICEMASTERMANILA@YAHOOCOM
Cancelled, None,5/24/2002 to 5/24/2004,PILAR B SAMBILAY,SAMBARR EMPLOYMENT AGENCY,9329554,U203 NO419 TANDANG SORA AVENUE QUEZON CITY, None
Delisted, None,6/30/2010 to 6/29/2014,LEOPOLDO P MODELO,SAMEER OVERSEAS PLACEMENT AGENCY INC,8993912/ 8999138,3/F (RIGHT WING) RIZAL TOWER 4474 SINGIAN STMAKATI,sameer@sameergroup.com.ph 
Cancelled, None,10/28/2006 to 10/27/2010,GINA C ALI,SAMEERA GULF MANAGEMENT SERVICES,4004513/ 4042085,"R303,304,309 & 310 DE VILLA BLDG 1153 MH DEL PILARERMITA, MANILA", None
Valid License,N/A,12/2/2018 to 12/1/2022,EDNA P MARGALLO,SAMIE INTERNATIONAL RECRUITMENT AND GENERAL SERVICE LTD. CO.,2564909/ 4230509/ 09399216695,"GF & 2F, 1894 SINGALONG STREETMALATE, MANILA",samie_agency@yahoo.com
Cancelled,www.sammanpower.com,7/9/2003 to 7/8/2007,JUDITH H MANGINSAY,"SAM-SEVEN MANPOWER SERVICES, INC. (FOR: SAM MANPOWER AGENCY)",5245406/ 5245483/ 5245237,"RMS 203,204&211 VAREB MNSION 1679 MABINI ST MALATE",samwasfi@hotmail.com
Cancelled,, to 11/26/1985,DRA SOLEDAD CORONEL,SAN ANTON OVERSEAS & PLACEMENT SERVICES , 973669,25 ZAMBOANGA ST WEST AVE Q.C.,
Delisted,,9/8/2000 to 9/8/2002,OSCAR I VIOLAGO,"SAN LORENZO RUIZ SOLUTIONS PROVIDER, INC.",9107888 / 6378727,U-1802 18F ONE MAGNIFI`NT MILE BLDG ORTIGAS PASIG,
Valid License, None,1/6/2016 to 1/6/2020,EDUARDO P HERNAEZ JR,SAN SALVADOR SHIPMANAGEMENT INC,(082) 3008739 / 09297626853,"2F DCPI BLDG LAKANDULA ST COR DACUDAO AVE AGDAODAVAO CITY, DAVAO DEL SUR", None
Cancelled,NA,5/16/2010 to 11/15/2010,RUBEN M. MELGAREJO,SAN VILLA MANPOWER AGENCY CORPORATION,5215437,"GF, 1720 A. MABINI ST.MALATE, MANILA",SANVILLAMANPOWER@GMAIL.COM
Cancelled, None,10/2/2001 to 10/2/2003,ELISA C BALLESTEROS,SANDAWA INTERNATIONAL PLACEMENT AGENCY,4050168/ 4050146,"R222/223/225 AURORA PLAZA P FAURAERMITA, MANILA", None
Forever Banned,, to 8/24/1984,MS CONRADA DELA CRUZ,SANDAZ PHILIPPINES INC ,7417613,2143 URC BLDG ESPANA SAMPALOC MANILA,
Cancelled, None,12/7/2011 to 12/6/2015,EPIE G. TECSON,SAND-DUNE INTERNATIONAL MANPOWER SERVICES,8329366/4074871/4074165/4738285,"2F, JGG BLDG, PASADENA COR HARRISON STPASAY CITY",SANDDUNE12US@YAHOO.COM
Delisted,,7/13/1988 to 7/31/1994,MR MELANIO V SANTOS,SANGARLO INT`L RECRUITMENT INC (SANGARLO INT`L RECRUITMENT),5312962,UNIT II-A 616 BONI AVE MANDALUYONG CITY,
Valid License, None,1/20/2019 to 1/19/2020,JOSELITO R CONSUNJI,SANGUINE GLOBAL STAFF RESOURCES CORP,7215886/ 09158246796/ 09493249242,SUITE 24 PARC HOUSE 1 227 EDSA GREENHILLSMANDALUYONG,info.sanglostar@gmail.com
Valid License, None,8/25/2016 to 8/25/2020,ROSENDO M CERALDE,SANKO EMPLOYMENT SOLUTIONS INCORPORATED,(02) 8370806 / 9853221/ 09150531164 / 0917829220,"3F, CORE TOWN BLG, 2822 EDSA EXT COR P. CELLE STPASAY CITY",sankoemployment902@gmail.com / jezrie88@gmail.com
Cancelled, None,9/30/2007 to 9/29/2011,BERNARD D. SIA,SANLEE INTERNATIONAL PLACEMENT CO.,5361173,"1350 BELEN ST (NR PACO PARK) PACO, MANILA", None
Delisted,,7/23/1997 to 7/22/1999,MR FELINO P SANTOS,"SANTOS BROTHERS AGENCY PHILIPPINES, INC. ",6600543,2F BMS BANK BLDG KM.25 ORTIGAS AVE EXT TAYTAY RIZA,
Inactive,,1/16/1996 to 1/15/1998,ELISA C SERMONIA,SANVEN RECRUITMENT AGENCY INC (FOR SANTOS SOLIVEN RECRUITMENT AGENCY,5240985 /  593536,RM.304 MERCHANT BLDG 509 P.FAURA ERMITA MLA,
Forever Banned,, to ,MR HORACIO B SANTOS,SANVER PLACEMENT INTERNATIONAL ,,2225 SINGALONG ST MALATE METRO MANILA,
Delisted,NA,1/17/2006 to 1/17/2007,OLIVIA V. CHIN,SANVILL MARITIME AGENCIES INC (FORMERLY SGVILL MANPOWER SERVICES INC),895-5653 (telefax),"GF&2F DELBEN BLG.1090 CHINO ROCES COR.PONTE ST.MAKATI, MAKATI",admin@sgvill.com                                  
Valid License,NA,1/13/2018 to 1/12/2022,SUSAN B. GIMUTAO,SAOSAN MANPOWER SERVICES,3534790/ 0906-4382017/0908-5215283 (mobile),"1845 SAN MARCELINO ST MANILAMALATE, MANILA",saosanmanpower@yahoo.com
Delisted,,5/17/1998 to 5/15/2000,MS TERESITA V LAPEZ,SAPPHIRE SHIPPING ,,RM.301 AM BLDG 28 QUEZON AVE Q.C.,
Valid License,www.sarainternational.com.ph,10/11/2015 to 10/10/2019,MARICAR J. MONZON,"SARA INTERNATIONAL MANPOWER SERVICES, INC.",5284620 TO 22/,"S7,12, 21, 23, 24 & 25, 2F, MIDLAND PLAZA COND, M ERMITA, MANILA",simsi@sarainternational.com.ph
Delisted, None,3/31/2004 to 3/30/2008,LAURENTINO G SARACHO,SARACREW SHIPPING AGENCY INC,5234638 / 5237485,GF MARBELLA MLA BLDG. 2071 ROXAS BLVD MALATE,saracrew@hotmail.com 
Delisted,,4/15/1993 to 4/15/1995,MR LUIS G RAMOS,SARAM PLACEMENT AND MANAGEMENT SERVICES CO,7210326,4 A STO DOMINGO ST STA MESA HEIGHTS QUEZON CITY,
