status,website,license_validity,official_rep,name,telephone,address,email
Forever Banned,, to ,MS NENA C IRANDAN,VRFM WORLDWIDE GENERAL SERVICES & AGRI-MARINE DEVELOPMENT CORPORATION,,"RM.706 &amp; 703 TIAOQUI BLDG PLAZA&amp;nbspSTA. CRUZ, MANILA",
Valid License,www.vroon.nl,6/25/2018 to 6/24/2022,JOSEPHINE J FRANCISCO,VROON-FIL SHIP MANAGEMENT INC,5252064/ 09988495370,"2/F MARY BACHRACH BLDG 25TH ST COR A C DELGADO ST&amp;nbspPORT AREA, MANILA",info@ph.vroonshipmanagement.com
Delisted,,12/9/1993 to 12/8/1995,MR FERNANDO P GAGUI,VSJ INTERNATIONAL PLACEMENT INC ,5237778 / 5268188,"507 R.SALAS ST&amp;nbspERMITA, MANILA",
Forever Banned,, to 7/10/1983,MR VILLAMOR T SARABIA,VT SARABIA ELECTRICAL WORKS , 596691 /  596695,"404-408 INSURANCE CENTER BLDG GEN.LUNA&amp;nbspINTRAMUROS, MANILA",
Cancelled,, to 9/1/1984,MR VICENTE ALDABA,VV ALDABA ENGINEERING , 586094 /  500959,"1817 TAFT AVE&amp;nbspMALATE, MANILA",
Delisted,,3/20/1990 to 3/20/1994,MS ELIZABETH W JAN,"W & J PROMOTION & GENERAL SERVICES,INC. ",5222024,3794 CUENCA ST PALANAN MAKATI CITY&amp;nbsp,
Inactive,, to ,MR WILFREDO RED,W RED CONSTRUCTION AND DEVELOPMENT CORPORATION, 971129 /  971227,23 JUDGE V LUNA ST S.F.D.M.&amp;nbspQUEZON CITY,
Cancelled, None,9/24/2003 to 9/23/2007,SANTOS A IBO CHUA,WACEN INTERNATIONAL CORPORATION,5248856/ 5248837,"UNITS C (GF&amp; 2F) &amp; D (GF) 1026-1030 ROXAS/ENRIQUE &amp;nbspSTA. ANA, MANILA", None
Valid License,www.wagenborg.com,10/14/2015 to 10/13/2019,CECILIO A C VILLANUEVA,WAGENBORG MANILA INC (FORMERLY OCEANWIDE CREW MANILA INC),5536866 / 09209746781,"UNIT 14 (LEFT WING),  6/F, A PLACE BUILDING, CORAL&amp;nbspPASAY CITY",manila.info@wagenborg.com
Valid License,none,10/24/2018 to 10/24/2020,MARILYN S FELIZARDO,WALL STREET OVERSEAS MANPOWER,09321336330,"UNITS A&amp;B 3RD FLR 1729 CONCEPCION BLDG DIAN ST&amp;nbspPALANAN, MAKATI",leigwenjash@gmail.com
Delisted,www.walcrew.com.ph,11/1/2003 to 10/31/2007,MR REGINALDO A OBEN,WALLEM MARITIME SERVICES INC,5277991 TO 97,"WALLEM PHILS BLDG LEGASPI COR BEATERIO&amp;nbspINTRAMUROS, MANILA",egp@wallem.com.ph
Valid License,www.walcrew.com.ph,5/16/2011 to 10/31/2023,ANA MA CRISTINA NAZARENO,WALLEM MARITIME SERVICES INC,5277991 TO 97,"WALLEM PHILS BLDG LEGASPI COR BEATERIO&amp;nbspINTRAMUROS, MANILA",egp@wallem.com.ph
Cancelled, None,2/2/2007 to 2/1/2011,CRISELDA L. SOLIMAN,"WAMA OVERSEAS EMPLOYMENT AGENCY, INC.",450-0488/ 450-0489 (TELEFAX),"RMS. 303 &amp; 304 JALANDONI BLDG 1444 A MABINI ST&amp;nbspERMITA, MANILA", None
Cancelled,WWW.WANDARESOURCES.WEBS.COM,8/21/2008 to 8/21/2012,NA,WANDA RESOURCES AND MANPOWER CORPORATION,971-1938,"U203 204 205 207 &amp;208 2F LUZ HENSON BLG 494 SOLDAD&amp;nbspERMITA, MANILA",WANDARESOURCES@GMAIL.COM
Cancelled, None,10/10/2011 to 10/9/2015,,"WANDY OVERSEAS PLACEMENT AGENCY, INC.",FOR INSTALLATION,"2/F, BLOCK 3 LOT 1 SAPPHIRE ST, SOLDIERS HILLS III&amp;nbspCALOOCAN CITY", None
Cancelled, None,8/6/2007 to 8/5/2011,NYCIE T. LACHICA,WARWICK INTERNATIONAL RECRUITMENT AGENCIES PHILIPPINES INC,703-0013/890-8188,"2F BROFAR BLG 7493 BAGTIKAN ST SN ANTONIO VILL&amp;nbspMAKATI, MAKATI",WARWICK@GLOBELINES.COM.PH
Delisted,NA,10/14/2006 to 4/14/2007,JACQUELINE P. ESTANISLAO,WATANABE-ISHIHARA RECRUITMENT CO,4160637,GF MARIWASA BLDG717 AURORA BLVD NEW MLA&amp;nbspQUEZON CITY,NA
Cancelled,NA,5/15/2007 to 5/15/2011,RICKY M VECINO,WAVEX MANAGEMENT SERVICES INC,3026454/3021268,"R217,306,403A,404&amp;PH-B1 GEDISCO CTR, 1564 A MABINI&amp;nbspERMITA, MANILA", None
Cancelled,,6/16/1986 to 6/16/1988,MR WILFREDO D NAVARRO,WDN PLACEMENT & MANAGEMENT SERVICES ,9223741,SUITE 205 COLUMBIAN BLDG 160 WEST AVE&amp;nbspQUEZON CITY,
Delisted,NA,12/23/2005 to 12/23/2009,JOSE MARIA DL VILLAESCUSA,WE DO 4U MANPOWER INC,5256688/5252588/5252925,"PLAZA F G AND H AURORA PLAZA 548 ARQUIZA ST&amp;nbspERMITA, MANILA",NA
Cancelled,, to ,MR TEODULO VALES,WELDCORE ENGINEERING ,,4642 SEASIDE ROAD&amp;nbspPARA�AQUE,
Cancelled, None,12/18/2001 to 12/18/2003,REMEDIOS R. FERNANDEZ,WELL BEING RERUITER MANILA INCORPORATED,3392357/3392349,"RM 208 MARDECOR BLDG #509 P FAURA ST&amp;nbspERMITA, MANILA", None
Delisted,,3/26/1997 to 3/26/1999,JOCELYN A GUARIN,WELL SKILLED MANPOWER DEVELOPMENT CORP ,7460685 / 6314132,686-C SHAW BLVD. PASIG CITY&amp;nbsp,
Cancelled, None,8/28/2011 to 8/27/2015,TERESITA C PILARTA,WELLCOME EMPLOYMENT CENTRE INC,8068006 / 8065440,"NO. 3 DAFFODIL ROAD, PILAR VILLAGE&amp;nbspLAS PI�AS",info_wellcomeagency@yahoo.com.ph
Cancelled, None,6/19/2007 to 6/18/2011,ROSARIO M. OXILES,WELLDONE-RMES INTERNATIONAL SERVICES CO LTD (FORMERLY R M E S INTERNATIONAL,727-09-56,R217&amp;218 2F DO�A ANITA BLG.284 E.RODRIQUEZ AVE.&amp;nbspQUEZON CITY,BETHRMES@HOTMAIL.COM
Denied Renewal, None,1/26/2001 to 1/24/2003,WILLIAM J LIMA,WELLMAN PLACEMENT CORP.,7421328 / 4131475,"*S21(M/F)&amp; 32(G/F) MIDLAND PLAZA HOTEL ADRIATICO&amp;nbspERMITA, MANILA", None
Valid License,www.werrcorp.com,6/17/2018 to 6/16/2022,MR ROGER C CAS,WERR CORPORATION(INTERNATIONAL),8610854/ 8611549,"RMS 201,202,204,301&amp;302, PARC BLDG, 2756 BRUGER ST&amp;nbspMUNTINLUPA",werr@werrcorp.com
Valid License,N/A,8/30/2016 to 8/29/2020,JINGLE G RAFOLS,WEST CEBU PEOPLE SOLUTIONS INC,032-2312299 / 09176256039,"3F TSUNEISHI GRP ADM BLDG WCIP-SEZ BUANOY BALAMBAN&amp;nbspCEBU CITY, CEBU",jingle.rafols@yahoo.com
Delisted,,2/1/1993 to 1/31/1995,MS LEONORA R NOBLE,WESTERN PHILAMERICAN MANPOWER SPECIALIST ,8040327,156 DIAMOND BLDG RM.210 &amp; 209 LIBERTAD ST PASAY&amp;nbsp,
Delisted, None,6/28/1992 to 6/27/1994,MR NOIMI L ZABALA,WESTERN SHIPPING AGENCY INC,,"RM217 MANUFACTURERS BLDG PLAZA&amp;nbspSTA. CRUZ, MANILA", None
Valid License,www.westshipmanila.com,2/24/2017 to 2/23/2021,BAYANI RABAGO GAERLAN,WESTERN SHIPPING SOUTH EAST ASIA INC,6364697 to 98,"1810 PRESTIGE TOWER EMERALD AVE ORTIGAS CTR&amp;nbspORTIGAS, PASIG CITY",info@westshipmanila.com
Cancelled,, to 9/20/1983,MR WALLY G RAMOS,WESTERN WORLD PLACEMENT COMPANY ,,1164 E.RODRIGUEZ AVE EXT&amp;nbspQUEZON CITY,
Valid License, None,2/24/2016 to 2/23/2020,CEFERINO LAYCO LEAL,"WESTMINSTER SEAFARER MANAGEMENT PHILIPPINES, INC.",6896789,"U3301-3307(33F) &amp; U3401-3407(34F) WORLD TRADE EXCH&amp;nbspBINONDO, MANILA",management@wsm.ph
Valid License, None,5/23/2017 to 5/23/2019,ALODIN AIN B SANTIAGUEL,WESTRIVER INTERNATIONAL STAFFING AGENCY INC,(02) 3599478,"3RD FLOOR PHASE 1 PACKAGE 1 BLOCK 17 LOT 4&amp;nbspBAGONG SILANG, CALOOCAN CITY",westriver2015@gmail.com
Delisted,,12/6/1994 to 6/6/1995,ATTY MARIO M USON,WESTWIND OVERSEAS RESOURCES CORPORATION ,8176021 / 8176030,19/F PACIFIC STAR BLDG MAKATI AVE COR BUENDIA MKTI&amp;nbsp,
Delisted,,6/28/1999 to 6/26/2001,LEANDRO D FERNANDO,WESTWORLD INTERNATIONAL MANPOWER RESOURCES,5215389 / 5268179,1888 M OROSA ST MALATE MANILA&amp;nbsp,
Valid License, None,3/13/2018 to 2/24/2020,JOSEPH LELAND D SARMIENTO,WHESSOE PHILIPPINES CONSTRUCTION INC,,"UNIT 2207-88 CORPORATE CENTER CORNER SEDENO STREET&amp;nbspSALCEDO VILLAGE, MAKATI", None
Valid License,www.whitedoveph.com,11/4/2016 to 11/3/2020,RUTH M JAJECTIN,WHITE DOVE RECRUITMENT CORPORATION,(049) 5301005/ (049) 5301182/ 09217345076,"LOT 7-14 BLOCK 37 MADISON SOUTH, BRGY BATINO&amp;nbspCALAMBA CITY, LAGUNA",whitedoverecruitment@yahoo.com
Delisted,whitefalconrecruitment.com,4/21/2004 to 4/20/2008,JAIME P ORTIZ,WHITE FALCON SERVICES INC,7275104/ 7236346,UNIT B1 GREENHILLS SQR BLDG EDSA COR FLORIDA MA&amp;nbsp,whitefal@skyinet.net or evans@skyinet.net 
Forever Banned,, to 10/9/1987,MS JOSEFINA GALITCHE,WHITE GLOVES MAINTENANCE SERVICES INC ,7310711 /       8,"ISABEL BLDG 221 ESPANA ST&amp;nbspSAMPALOC, MANILA",
Cancelled,www.whitepearlrec.com,1/6/2015 to 1/5/2019,FATIMA LORINE B. CASCON,WHITE PEARL RECRUITMENT INC,3833158/ 0917-5376947,"U201 GOLDHILL TOWER, 5 ANNAPOLIS STREET&amp;nbspGREENHILLS, SAN JUAN",cmandap@whitepearlrec.com
Cancelled,NA,10/1/2009 to 9/30/2013,MARY ANN C. DEGRANO,WHITE WING`S MANPOWER EXPONENT,7574462-63,U- C&amp; D  3F HAMILTON CTR 9598 KAMAGONG ST&amp;nbspMAKATI,WHITEWING@YAHOO.COM
Inactive,,4/18/1994 to 4/18/1998,MS ANGELINA T RIVERA,WHITEWOOD SHIPPING CORPORATION ,5219567 / 5219744,802 L&amp;S BLDG 1414 ROXAS BLVD ERMITA MANILA&amp;nbsp,
Valid License,www.wideseamarine.com,1/21/2018 to 1/20/2022,LEONIDES M MONTILLA,WIDESEA MARINE SERVICES AND SHIPPING LINES INC.,310-0599 / 09185247882/ 09771108194,"U613,ROYAL PLAZA TWIN TWR,648 REMEDIOS ST&amp;nbspMALATE, MANILA",widesea@wideseamarine.com
Valid License,www.wwsi-ph.com,8/25/2018 to 8/24/2019,VICTORINO B BAUTISTA,WIDEWORLD WORKFORCE SOLUTIONS (WWSI) INC,5323521 / 5006234 / 09175521005 / 09337275884,RM 503-505 FMSG BLDG NO 9 BALETE DRIVE COR 3RD ST&amp;nbspQUEZON CITY,corporate@wwsi-ph.com
Delisted,,1/10/1995 to 1/10/1996,MR RENATO C QUINTANA,WILCA MANPOWER SERVICES CORPORATION ,6312598 / 6312604,RMS.504 &amp; 505 DASMARINAS CORP CTR DASMA ST BINONDO&amp;nbsp,
Valid License,www.wilhelmsen.com,1/27/2016 to 1/26/2020,FAUSTO R PREYSLER JR,WILHELMSEN-SMITH BELL MANNING INC (FORMERLY BARBER-SMITH BELL MANNING INC),812-8888,38TH &amp; 39TH FLOORS PETRO MEGA PLAZA 358 SEN GIL PU&amp;nbspMAKATI,Emmanuel.DeVera@wilhelmsen.com
Forever Banned,, to 4/29/1988,MR WILFREDO C HIZON,WILL`S INTERNATIONAL PLACEMENT & PROMOTIONS,,"910-A PADRE FAURA COR L.GUINTO ST&amp;nbspERMITA, MANILA",
Valid License,www.wilson-intl.com,8/23/2018 to 8/22/2022,MS LORNA S REYNOSO,WILSON INTERNATIONAL MANPOWER SERVICES INC,9297504/9207402/9207404,"G/F &amp; 2/F 56-B RD. I, PROJ. 6 QUEZON CITY&amp;nbsp",wimsi@numail.org
Delisted,NA,12/27/2006 to 6/27/2007,JULIET A. HOSOGAI,WINBELL INTERNATIONAL MANPOWER SERVICE INC,8893981 TELEFAX,B60 L2 PH4 BAYANI RD FORT BONIFACIO&amp;nbspTAGUIG,NA
Delisted, None,9/18/2001 to 9/18/2003,ABRAHAM B. TIRO JR.,WINDSOR MANPOWER AGENCY INC,3721669/ 3721693,U103 &amp; 104 Z EXEC SUITES 1132 QUEZON AVE&amp;nbspQUEZON CITY, None
Valid License,N/A,9/28/2017 to 9/28/2019,MARY ANN R ELEAZAR,WINZEL EMPLOYMENT AGENCY INC,7069266 / 09083628664/ 09994190935,"L20 B6 DAHLIA ST VISTA HERMOSA SUBD GULOD MALAYA&amp;nbspSAN MATEO, RIZAL",wea.rec@yahoo.com
Valid License,WWW.WISERECRUIT.COM,4/22/2017 to 4/21/2021,MARIVIC N IMO,WISERECRUIT CORP,526-6666,"3/F, 1769 A. MABINI STREET&amp;nbspMALATE, MANILA",WISERECT@GMAIL.COM
Cancelled, None,1/10/2008 to 1/9/2012,WINIFREDA M GLOBIO,WMG INTERNATIONAL RECRUITMENT AGENCY INC (FORMERLY W.M.G. INTERNATIONAL REC,4101777,"R204&amp;210 AURORA PLAZA, ARQUIZA ST  COR J BOCOBO ST&amp;nbspERMITA, MANILA", None
Delisted,NA,2/9/2009 to 2/9/2010,JAIME C. DEL ROSARIO,WODEL MANPOWER SERVICES INC,8311694,34 SAN LUIS ST PASAY CITY&amp;nbspPASAY CITY,WODELINC@YAHOO.COM
Cancelled, None,12/13/2007 to 12/12/2011,MS. MA. HYDEE C. BATUCAN,WONDER STAR CORP.,(082) 297-1449,"NECEL APT A B &amp;  C QUIRINO HWAY BGY KALIGAYAHAN&amp;nbspNOVALICHES PROPER, QUEZON CITY", None
Valid License,www.wisiagency.com,6/11/2018 to 6/10/2022,ESTRELLA E SUZUKI,"WONDERFUL INTERNATIONAL SERVICES, INC.",9200432 / 09175393201,3F DRAGON BLDG 124-B V. LUNA EXT RD DILIMAN&amp;nbspQUEZON CITY,admin@wisiagency.com
Valid License,www.workasia.com.ph,5/10/2018 to 5/9/2022,MONINA LUTH A LLORIN,WORK ASIA INTERNATIONAL RECRUITMENT AGENCY INC,(054) 8714093 /(02)9381034/09472249198/09182421209,"978 PANGANIBAN DRIVE&amp;nbspNAGA CITY, CAMARINES SUR",moninallorin@yahoo.com
Delisted,,10/27/1996 to 10/26/1998,MR PHILIP EDQUIBAN,"WOR-K OVERSEAS RESOURCE-KEY, INC. ",5212703,"203,208,209 NBT BLG.MABINI COR P.GIL ST MLA&amp;nbsp",
Cancelled,, to 2/11/1990, EMILIO M CAPATI,WORKERS FOR OVERSEAS RECRUITMENT KEY CENTER INC (WORK INC), 507541 /  584226,"2F NBT BLDG 1578 A MABINI COR PEDRO GIL&amp;nbspERMITA, MANILA",
Delisted, None,3/13/2002 to 2/20/2004,ATTY EDCEL LAGMAN,WORKERS PLACEMENT AND PROTECTION CORPORATION,4335353 LOC 14 ,"2F TEMPUS PLACE CONDO II MATALINO ST&amp;nbspDILIMAN, QUEZON CITY", None
Delisted,NA,10/2/2006 to 10/2/2007,CIELITO M. ARTIL,WORKERSHUB INTL MANPOWER SERVICES,6391856/6391832,"36 M L QUEZON EXT PINES CITY SUBD SAN ROQUE&amp;nbspANTIPOLO CITY, RIZAL",CIELOARTIL@YAHOO.COM
Valid License,www.workforceint.com,8/11/2018 to 8/10/2019,CRISANTO V ZABALA,WORKFORCE INTERNATIONAL INC,703-0366/ 5250231,"UNIT 301, SANRISE PLACE, 2164 M H DEL PILAR ST&amp;nbspMALATE, MANILA",staffworkforceint.com
Cancelled,www.winworkgroup.com.ph,3/25/2013 to 3/24/2017,ANNA JULIETA S LAPID,WORKGROUP INTERNATIONAL MANPOWER SERVICES INC FORMERLY WORKGROUP INTL MANP,632-521-4246/524-8476/524-8317,"2/F GODINO BLDG 350 VILLEGAS ST&amp;nbspERMITA, MANILA",hr@winworkgroup.com.ph
Delisted,,3/12/1996 to 3/11/1998,MS LENI C INGKING,WORKPERFECT PLACEMENT CENTER INC. ,5251378,"201,202,205,206,207 PUSO NG MLA BLDG A.MABINI ST&amp;nbsp",
Cancelled, None,1/7/2013 to 1/7/2017,,WORLD CLASS CAREER ICONS` CORPORATION,3109739,"SUITE 705-707 &amp; 710-A, ERMITA CENTER BLDG, 1350 RO&amp;nbspERMITA, MANILA",worldclass2013@yahoo.com
Delisted,,1/1/1950 to 12/3/1989,CAPT MAMERTO DEGAMO,WORLD EXPRESS SHIPPING COMPANY ,,"3920 DANGAL ST BACOOD&amp;nbspSTA. MESA, MANILA",
Suspended, None,12/3/2000 to 12/2/2002,MS MADGELINE M ESCALONA,"WORLD GROUP INTERNATIONAL SERVICES, INC.(FOR:W.E.S MANP SVCS)",3035000 / 3635001,"2033 MH DEL PILAR&amp;nbspMALATE, MANILA", None
Cancelled, None,8/22/2003 to 8/21/2007,BERNARDITA V TORIENTE,WORLD NET INTERNATIONAL MANPOWER CO LTD,8954138/ 8974355,UNIT GF A&amp;2A KRISTINE JOY APARTELLE 2718 MA AURORA&amp;nbspMAKATI,Worldnetinternational2001@yahoo.com
Cancelled, None,11/28/2006 to 11/27/2010,ELENA M HILARIO,WORLD PRODUCTION INTERNATIONAL MANPOWER CORPORATION,563-1725/564-0905,"R208, 210, 502&amp;504 L&amp;S BLG 1414 ROXAS BLVD&amp;nbspERMITA, MANILA", None
Valid License,NA,9/26/2018 to 9/25/2022,MELBA MIGUEL JEDID,WORLD RENOWNED MANPOWER SUPPLY INC,310-0856/ 09988834279/ 09176847869,"UNIT 1A AND UNIT 2, 2011 SINGALONG ST&amp;nbspMALATE, MANILA",worldrenowned88@yahoo.com.ph
Cancelled, None,7/2/2002 to 7/2/2004,RODAHLIA A JAGONASE,WORLD TOP INTERNATIONAL MANPOWER SERVICES CORPORATION,(033) 3297504/ 5007659 ,"* NO.14  JAVELLANA ST. LAPAZ&amp;nbspILOILO CITY, ILOILO", None
Valid License, None,10/14/2018 to 10/13/2022,MELISSA R. PAMPARO,WORLD TRANSMAN INTERNATIONAL PLACEMENT INC,822-3335/ 822-3331 / 09175965242,"157 ARMSTRONG AVENUE, MOONWALK VILLAGE&amp;nbspPARA�AQUE",wtransman@gmail.com
Delisted, None,5/28/1998 to 5/26/2000,CAPT ISIDRO HAYAGAN,WORLD VENTURE MARITIME ENTERPRISES INC. (FOR:C.T.I./I.M.P.S RECR`TG &PLCT,5275739 / 5273174,G/F CHAMP BLDG BONIFACIO DRIVE PORT AREA MLA&amp;nbspMANILA, None
Inactive,,1/16/1997 to 1/15/1999,ENGR GABRIEL Y LUIB,WORLD VISION BUILDERS PHILS INC ,5120192 / 3609900,"3F DRINES BLDG 3709 CASINO ST&amp;nbspPALANAN, MAKATI",
Valid License,www.wvihr.com,5/11/2016 to 5/10/2020,ERLINDA B OSIO,WORLD VISION INTL HUMAN RESOURCES INC (FORMERLY WORLD VISION PROMOTION INC),890-1880 / 09186687065,"3F, EXPOCRAFT BUILDING, 1008 METROPOLITAN AVENUE&amp;nbspMAKATI",john.assaf@gmail.com
Delisted,NA,6/27/2008 to 6/27/2009,ANTONIO V F. GREGORIO,WORLD WIDE MANPOWER OVERSEAS INC,8452013,"21/F PETRON MEGA PLZA 358 SEN GIL PUYAT AVE MAKATI&amp;nbspSALCEDO VILLAGE, MAKATI",NA
Valid License,www.worldwiserintl.com,6/19/2016 to 6/18/2020,CAROLYN T. LIM,WORLD WISER INTERNATIONAL INC.,2544195/ 5221795 / 5160456 / 09175008808,2F DM BLDG 2004 FB HARRISON&amp;nbspPASAY CITY,worldwiser@yahoo.com
Delisted,,11/18/1997 to 11/17/1999,MS JULIET D MANALANG,WORLD YOUTH MANPOWER SERVICES ,5243706,"RM 304 GEDISCO CTR. A. MABINI  ST. ERMITA, MANILA&amp;nbsp",
Cancelled, None,4/21/2004 to 4/20/2008,LINIE P PASCUA,WORLDCARE PHILIPPINES SERVIZIO INTERNAZIONALE INC,7244130,"RMS. 206,208,209 PUZON BLDG, GILMORE COR&amp;nbspE. RODRIGUEZ, QUEZON CITY", None
Cancelled,NA,9/26/2006 to 9/26/2010,PURA SOCORRO L. RODRIGUEZ,WORLDGOAL CORP,,"RM301 3F AVE SQUARE GARDEN 532 UN AVE&amp;nbspERMITA, MANILA",NA
Valid License, None,5/6/2016 to 5/5/2020,MR JOSEBIEN A LAUS,"WORLDLINK PLACEMENT, INC.",522-1899,"1959 LEON GUINTO STREET&amp;nbspMALATE, MANILA",worldlink@info.com.ph
Cancelled, None,10/23/2010 to 10/22/2014,LIRA J DUJALI,WORLDNET BUSINESS MERGERS CORP.,5229742 / 5229745/ 5226499,"GF WASMIYA BLDG 967 MALIGAYA ST&amp;nbspMALATE, MANILA",worldtrainee@hotmail.com 
Valid License,N/A,5/3/2016 to 5/2/2020,ANNA RODELMA S. ESGUERRA,WORLDQUEST INTERNATIONAL MANPOWER SERVICES INC (FORMERLY AL NAQBI INTERNATI,(02) 5598480,"UNIT 4, LEON GUINTO TOWNHOMES III, 2208 LEON GUINT&amp;nbspMALATE, MANILA",manila@worldquestinternational.com
Valid License, None,4/9/2018 to 4/8/2022,RHODORA A PUNZALAN,WORLDSTAR INTERNATIONAL MANPOWER SERVICES CORPORATION,3563266/ 09062326695,"UNIT 604, 6F, WEST TRADE CENTER, 132 WEST AVENUE&amp;nbspQUEZON CITY",info@worldstarinternational.org
Cancelled, None,4/21/2009 to 4/20/2013,EDGARDO D. WISCO,WORLDVIEW INTERNATIONAL SERVICES CORP,4003915,"MEZZ A&amp;B,2F &amp; 3F(R1-5) FELISA BLG, 952 QUIRINO AVE&amp;nbspMALATE, MANILA",WISCO_2005@YAHOO.COM
Delisted,,3/4/1999 to 3/2/2001,MS MYRNA M BANDRIL,WORLDWIDE HOTEL SERVICES CORP. ,8872544 / 8674206,2/F NAF BLDG 2296 PASONG TAMO MAKATI CITY&amp;nbsp,
Valid License,N/A,7/4/2015 to 7/3/2019,GREGORIO C YU,WORLDWIDE LABOUR PLACEMENT HAUS INC (FORMERLY STA. CRUZ INTERNATIONAL RECRU,929-5431/ 9205621,"S102 G/F TOPAZ BLDG 99-100 KAMIAS RD QUEZON CITY&amp;nbspKAMIAS, QUEZON CITY",worldwide.labour@yahoo.com
Cancelled,,4/1/2005 to 4/1/2009,CATHERINE ENRILE,WORLDWIDE QUALITY PLACEMENT INC. ,6355031-33,1107 TEKTITE TOWER I EXCHANGE RD ORTIGAS CTR PASIG&amp;nbsp,wqpi@philfinder.com
Delisted,www.worldwideshipping.com.ph.tc,3/23/2011 to 3/22/2015,TRINIDAD D. LEVIEN-WYNNE,WORLDWIDE SHIPPING AND CREWING SERVICES LIMITED CORP (FORMERLY FREEWAY INTE,(632)496-6380,"RMS 601 &amp; 602, 6/F, ERMITA BLDG, ARQUIZA COR ALHAM&amp;nbspERMITA, MANILA",worldship.trina@btinternet.com
Valid License,NA,6/18/2018 to 6/17/2022,ROMEO DE LEON LOZANO,WRIGHT INTERNATIONAL MANPOWER INC,3109190 / 09279013154,"2/F &amp; 3/F, PADILLA SQUARE BLDG, PADRE FAURA COR MA&amp;nbspERMITA, MANILA",wrightinternationalmanpower@gmail.com
Valid License, None,4/17/2017 to 4/17/2019,MARIA CECILIA F SOLIVIO,WSP INTERNATIONAL MANPOWER AGENCY CO,(02) 3100541,"UNIT 1904 (GF &amp; 2F) AND UNIT 1906 (2F), BEAUZEIL B&amp;nbspMALATE, MANILA",wsp.internationalmanpower@gmail.com
Cancelled, None,10/24/2003 to 10/23/2007,MA LUISA B MONSERATE,WW OVERSEAS MANPOWER SERVICES CO,4050181/ 4050158,"R114/443/111 AURORA PLAZA BLG P FAURA &amp;nbspERMITA, MANILA", None
Cancelled,NA,11/14/2005 to 11/14/2009,OLIVE S. PAGUIRIGAN,XCELL OVERSEAS EMPLOYMENT CORP,433-0679,30 MATAPAT ST BGY PINYAHAN DILIMAN&amp;nbspQUEZON CITY,xcelloverseas_2006@yahoo.com
Valid License,NA,10/9/2018 to 10/8/2022,ROSALYN I. JALAD,Y & L GLOBAL MANPOWER CORPORATION (FORMERLY Y & L GLOBAL MANPOWER),5365769/ 2449092/ 0917-8888559,"R404,405&amp;406  JALANDONI BLG 1444A MABINI ST&amp;nbspERMITA, MANILA",y_lglobalmanpower@yahoo.com
Cancelled,NA,11/14/2005 to 11/14/2009,BRENDA C. TUNGOL,"Y.B.L.S INTERNATIONAL PLACEMENT AGENCY CO., INC.",(082) 222-0096/ 222-0095,"124 EVANGELISTA ST. LEONILA HILLS BAGUIO CITY&amp;nbspBAGUIO CITY, BENGUET",NA
Cancelled, None,9/15/2002 to 9/14/2006,MARCIANO T TAN,Y2K EMPLOYMENT AGENCY INCORPORATED,5228172 / 3607300,GF/2F 951REMEDIOS COR. SAN MARCELINO STS MALATE ML&amp;nbsp, None
Valid License,N/A,1/12/2016 to 1/12/2020,EDITHA H HAEL,YAAZEEMIR INTERNATIONAL MANPOWER AGENCY,2303090/ 2302514/ 09479537639,"RM 405 AP BLDG 1563 AGONCILLO CORNER PEDRO GIL STS&amp;nbspERMITA, MANILA",yaazeemir2016@yahoo.com
Delisted, None,7/15/2003 to 7/14/2007,ROSANNA REYES,YAMARI INTERNATIONAL MANAGEMENT AND SERVICES INC (YAMARI PROMOTION & INT`L,"723-81-01,7242148/ 7238101/ 7237181",GF&amp;2F 101 SN MAURICIO ST SN JUAN METRO MANILA&amp;nbsp, None
Valid License, None,10/26/2015 to 10/25/2019,MARICHU S NARCISO,YARRA INTERNATIONAL RECRUITMENT CO INC,5352274,"U308-309 &amp;401 PARK PLACE CTR,MARCOS HIWAY, MAYAMOT&amp;nbspANTIPOLO CITY, RIZAL",info@yarra.ph
Cancelled, None,12/30/2003 to 12/29/2007,MYRNA D. FETALINO,YCL INTERNATIONAL MANPOWER SERVICES,5226502/5226496/5241261,"RM 609 DONA FELISA SYJUCO BLDG REMEDIOS ST&amp;nbspMALATE, MANILA", None
Valid License, None,12/3/2018 to 12/2/2022,CAPT VICTOR M NODQUE,YE RISING STAR MARITIME CORP,714-3359/,"4F DY INT'L BLG 1650 SAN MARCELINO COR GEN MALVAR&amp;nbspERMITA, MANILA",ye-risingstar@eastern.com.ph
Cancelled,www.yeshumanresources.com,2/16/2010 to 2/15/2014,RAMBERTO B SAAVEDRA,"YES HUMAN RESOURCES, INC.",911-1450 telefax,"3F BT&amp;T CENTER 20 E. RODRIGUEZ AVE, BAGUMBAYAN&amp;nbspQUEZON CITY",rr@yeshumanresources.com
Valid License,N/A,12/18/2018 to 12/17/2022,MA TERESA S DAWUD,"YHMD INTERNATIONAL MANPOWER SERVICES, INC.(FOR: Y HMD INTL MANP SVCS)",5252860/ 5252863/ 5251135/ 09399295879,"1554, 1555-B &amp; 1566 GEDISCO CTR 1564 A MABINI  ST.&amp;nbspERMITA, MANILA",info@yhmd-manpower.com
